site,date,BLUE,GREEN,NIR,RED,SWIR1,SWIR2
SF03,1991-09-04,253,464,2885,396,1766,805
SF03,1991-09-20,331,574,2467,446,1844,965
SF03,1991-11-07,4810,4901,5665,4999,1469,1223
SF03,1992-01-10,4622,4779,5382,4694,1469,1283
SF03,1992-02-11,4350,4429,4985,4429,1325,992
SF03,1992-03-30,3682,3920,4202,4061,519,383
SF03,1992-07-20,909,1018,3098,870,1006,356
SF03,1992-08-21,688,788,3979,621,1804,751
SF03,1992-09-06,252,424,1941,326,836,337
SF03,1992-09-22,426,789,2823,728,2052,1087
SF03,1993-02-13,4248,4312,4869,4324,1414,1142
SF03,1993-03-01,4714,5136,5702,5268,749,467
SF03,1993-03-17,4490,4828,5710,4968,1245,1014
SF03,1993-04-02,1247,1367,2501,1584,1937,1329
SF03,1993-04-18,946,1022,2005,1149,1943,1209
SF03,1993-05-04,641,822,1939,1001,2647,1925
SF03,1993-06-05,707,890,3825,778,2235,1219
SF03,1993-08-08,260,395,3841,278,1654,670
SF03,1993-08-24,211,396,3404,241,1452,533
SF03,1993-09-09,438,418,2119,390,889,342
SF03,1993-09-25,347,624,2643,556,1706,731
SF03,1993-10-11,529,636,1938,747,2119,1341
SF03,1994-01-15,3721,3580,4053,3530,1407,880
SF03,1994-01-31,4283,4243,5078,4406,1199,912
SF03,1994-03-04,3274,3639,3986,3657,604,448
SF03,1994-04-05,1890,2163,3019,2380,1639,1130
SF03,1994-05-07,577,782,2079,1027,2838,1920
SF03,1994-06-08,218,432,4020,293,1655,692
SF03,1994-06-24,218,421,4315,307,1661,612
SF03,1994-07-10,259,451,4491,302,1680,656
SF03,1994-08-11,391,492,3702,342,1639,598
SF03,1994-10-30,316,488,1284,553,1680,1164
SF03,1994-11-15,318,437,1214,471,1135,732
SF03,1995-01-18,2477,2258,2058,1934,950,717
SF03,1995-03-07,3993,4001,4652,4047,1433,1125
SF03,1995-04-08,577,706,1676,837,2268,1620
SF03,1995-04-24,357,298,549,298,356,263
SF03,1995-05-26,469,659,2125,742,2216,1345
SF03,1995-06-11,442,591,4196,438,1759,685
SF03,1995-07-13,429,566,4594,444,1808,667
SF03,1995-07-29,219,362,3894,254,1568,647
SF03,1995-08-14,248,400,3559,243,1466,520
SF03,1995-08-30,712,748,3746,600,1554,601
SF03,1995-10-17,465,343,677,376,626,432
SF03,1996-02-22,4327,4338,4940,4433,4580,4526
SF03,1996-03-09,4558,4769,5465,4865,1160,818
SF03,1996-04-26,4128,4529,5468,4725,1057,754
SF03,1996-05-28,385,616,2484,553,2053,1105
SF03,1996-06-13,421,588,3916,465,1679,756
SF03,1996-07-31,245,349,4340,243,1599,540
SF03,1996-08-23,257,375,3643,260,1368,535
SF03,1996-09-01,287,307,1538,227,316,99
SF03,1996-09-08,220,358,3421,273,1458,527
SF03,1996-10-03,415,673,2504,592,1338,841
SF03,1996-10-19,422,458,1516,572,1339,727
SF03,1997-01-07,3333,3377,4415,3414,1086,933
SF03,1997-02-08,3568,3725,4427,3717,981,662
SF03,1997-02-24,3702,3807,4439,3815,1107,836
SF03,1997-03-12,4131,4342,4955,4446,827,544
SF03,1997-04-13,2065,2264,3066,2396,1278,899
SF03,1997-04-29,604,804,2143,1047,2946,2058
SF03,1997-05-31,477,697,2342,709,2268,1390
SF03,1997-08-03,229,325,2647,221,708,171
SF03,1997-09-04,373,493,3596,348,1449,630
SF03,1998-05-02,465,691,2317,701,2210,1388
SF03,1998-05-18,222,435,3446,259,1434,537
SF03,1998-08-06,242,353,3614,249,1479,524
SF03,1998-10-09,418,534,1638,571,1596,902
SF03,1998-12-12,1524,1432,2237,1390,766,472
SF03,1999-01-29,2607,2535,3273,2500,1007,552
SF03,1999-02-14,2460,2712,3661,2751,974,663
SF03,1999-07-24,222,336,3728,239,1522,578
SF03,1999-08-25,431,464,3603,399,1799,652
SF03,1999-09-10,348,447,3334,338,1383,559
SF03,1999-09-18,410,513,2724,457,1491,645
SF03,1999-10-04,413,526,1975,572,1805,960
SF03,1999-10-28,388,439,1356,515,1667,1068
SF03,1999-11-05,460,400,1218,472,1569,1025
SF03,1999-11-13,408,382,915,495,886,543
SF03,2000-02-01,2230,2361,3200,2280,1037,622
SF03,2000-03-04,428,566,1345,642,1746,1148
SF03,2000-03-12,700,739,1734,858,1455,1026
SF03,2000-04-13,486,571,1564,693,1914,1255
SF03,2000-04-21,476,661,1589,811,2131,1467
SF03,2000-04-29,487,600,1718,708,2161,1372
SF03,2000-05-15,357,544,2399,408,1708,884
SF03,2000-05-31,184,429,3688,199,1462,563
SF03,2000-06-24,211,363,3908,265,1456,518
SF03,2000-08-19,252,388,3075,219,1473,542
SF03,2000-09-04,187,345,2779,231,1392,546
SF03,2000-09-12,251,390,2706,335,1500,641
SF03,2000-10-22,366,426,1372,574,1741,1112
SF03,2000-12-01,1967,1909,2918,1902,995,616
SF03,2000-12-17,2151,2018,2697,1942,1056,695
SF03,2000-12-25,773,794,1586,1026,616,462
SF03,2001-01-02,2084,2020,2885,1941,1052,588
SF03,2001-01-10,2294,2168,3257,2116,886,573
SF03,2001-02-19,2694,2709,3585,2798,1137,920
SF03,2001-02-27,3259,3190,4085,3236,1052,839
SF03,2001-04-24,2012,2198,2975,2287,812,625
SF03,2001-06-03,334,546,2341,447,1690,1027
SF03,2001-07-05,246,481,2946,326,1766,914
SF03,2001-07-13,261,458,3324,314,1661,810
SF03,2001-08-06,198,322,3687,172,1632,657
SF03,2001-08-14,300,435,3443,309,1597,656
SF03,2001-09-15,291,403,3270,265,1456,532
SF03,2001-10-01,305,578,2743,440,1543,583
SF03,2001-12-20,1209,1222,2134,1248,654,491
SF03,2002-01-13,2106,2001,3056,2054,811,622
SF03,2002-03-02,2658,2702,3558,2703,955,709
SF03,2002-05-21,476,603,1630,755,2431,1667
SF03,2002-06-06,278,506,2983,343,1671,746
SF03,2002-06-14,193,381,3422,245,1430,588
SF03,2002-06-30,333,443,3554,289,1457,583
SF03,2002-07-08,219,364,3973,183,1490,558
SF03,2002-07-16,335,456,3696,300,1547,625
SF03,2002-08-09,219,382,3739,179,1537,540
SF03,2002-08-25,162,301,3193,138,1398,562
SF03,2002-09-10,283,425,2388,293,1145,453
SF03,2002-09-26,400,505,2765,414,1454,631
SF03,2002-10-20,428,321,564,309,301,217
SF03,2002-11-05,2898,2926,3508,2827,1922,1490
SF03,2002-12-31,1585,1448,2483,1506,927,661
SF03,2003-01-08,1303,1222,2146,1336,668,391
SF03,2003-01-16,1690,1583,2544,1550,840,714
SF03,2003-02-17,2193,2239,3137,2263,996,670
SF03,2003-02-25,2200,2445,3140,2360,988,631
SF03,2003-03-05,2573,2608,3606,2740,995,793
SF03,2003-03-29,2311,2506,3504,2560,1056,726
SF03,2003-04-06,2010,2093,2732,2066,643,454
SF03,2003-04-22,446,588,1703,743,2199,1452
SF03,2003-04-30,461,610,1700,729,2353,1614
SF03,2003-05-08,552,683,2144,783,2376,1485
SF03,2003-05-16,551,628,2570,681,2012,1143
SF03,2003-05-24,342,515,2799,346,1545,741
SF03,2003-06-01,581,725,3443,539,1638,737
SF03,2003-07-03,273,428,3631,257,1494,605
SF03,2003-09-05,245,424,2521,295,1377,494
SF03,2003-09-29,261,215,762,81,314,112
SF03,2003-10-07,379,632,1963,603,1629,827
SF03,2003-11-08,1920,1895,2713,1900,784,839
SF03,2003-12-02,1816,1763,2672,1713,906,669
SF03,2003-12-26,2258,2068,2800,1987,816,505
SF03,2004-01-03,1732,1446,1516,1241,426,394
SF03,2004-01-19,2151,2014,2894,2064,937,764
SF03,2004-01-27,2260,2217,3084,2246,1023,731
SF03,2004-02-04,2421,2365,3072,2406,924,633
SF03,2004-03-15,2897,3046,3896,3073,1228,851
SF03,2004-03-23,2861,2887,3681,2958,903,733
SF03,2004-03-31,2415,2744,3176,2715,844,587
SF03,2004-04-24,417,546,1551,627,2161,1449
SF03,2004-05-10,305,395,1057,436,1286,748
SF03,2004-05-18,446,601,1690,661,1943,1294
SF03,2004-06-03,297,529,2866,347,1517,681
SF03,2004-06-19,342,531,4712,332,1759,684
SF03,2004-07-21,187,388,3754,253,1481,547
SF03,2004-08-06,313,425,3787,339,1470,625
SF03,2004-08-14,200,376,3575,211,1391,456
SF03,2004-08-30,536,425,1814,255,530,208
SF03,2004-09-23,340,472,2769,395,1194,570
SF03,2004-10-09,266,628,2054,689,1343,667
SF03,2004-11-18,330,343,1268,467,1188,838
SF03,2004-11-26,2367,2388,3038,2346,1614,1404
SF03,2005-01-05,2114,1902,2679,1744,842,578
SF03,2005-03-02,2752,2691,3697,2757,973,734
SF03,2005-03-18,2972,3226,3910,3150,932,584
SF03,2005-03-26,2440,2534,3127,2554,747,518
SF03,2005-04-03,1855,2052,2752,2072,921,564
SF03,2005-06-22,203,352,3620,234,1489,583
SF03,2005-07-08,654,839,3717,666,1537,686
SF03,2005-07-24,485,629,2778,536,1031,532
SF03,2005-08-01,235,376,3933,204,1540,596
SF03,2005-09-18,353,499,3083,295,1556,521
SF03,2005-09-26,277,435,2629,328,1319,557
SF03,2005-10-20,248,252,1397,257,733,385
SF03,2005-10-28,399,533,1295,587,1408,933
SF03,2006-02-25,2856,2834,3742,2941,968,747
SF03,2006-04-14,519,635,1729,770,2057,1430
SF03,2006-05-16,322,273,758,150,336,178
SF03,2006-06-01,247,410,4146,204,1613,558
SF03,2006-06-25,270,442,3842,239,1592,613
SF03,2006-07-03,219,357,3849,196,1512,540
SF03,2006-07-11,220,345,3546,254,1457,555
SF03,2006-08-20,186,354,3140,210,1363,544
SF03,2006-09-05,244,445,2950,273,1444,530
SF03,2006-09-13,333,487,2766,378,1413,596
SF03,2006-09-21,325,474,2560,366,1342,579
